,Phylum,Class,Order,Family,Genus,Species,scientificName,BU1_Fall_100m_2023,BU1_Fall_10m_2023,BU1_Fall_bottom_2023,BU1_Fall_Surface_2023,BU1_Spring_100m_2023,BU1_Spring_10m_2023,BU1_Spring_bottom_2023,BU1_Spring_Surface_2023,BU1_Summer_100m_2023,BU1_Summer_10m_2023,BU1_Summer_bottom_2023,BU1_Summer_Surface_2023,BU1_Winter_100m_2023,BU1_Winter_10m_2023,BU1_Winter_bottom_2023,BU1_Winter_Surface_2023,BU4_Fall_100m_2023,BU4_Fall_10m_2023,BU4_Fall_bottom_2023,BU4_Fall_Surface_2023,BU4_Spring_100m_2023,BU4_Spring_10m_2023,BU4_Spring_bottom_2023,BU4_Spring_Surface_2023,BU4_Summer_10m_2023,BU4_Summer_bottom_2023,BU4_Summer_Surface_2023,BU4_Winter_100m_2023,BU4_Winter_10m_2023,BU4_Winter_bottom_2023,BU4_Winter_Surface_2023,BU7_Fall_100m_2023,BU7_Fall_10m_2023,BU7_Fall_bottom_2023,BU7_Spring_100m_2023,BU7_Spring_10m_2023,BU7_Spring_bottom_2023,BU7_Spring_Surface_2023,BU7_Summer_100m_2023,BU7_Summer_10m_2023,BU7_Summer_bottom_2023,BU7_Winter_100m_2023,BU7_Winter_10m_2023,BU7_Winter_bottom_2023,BU7_Winter_Surface_2023,DFO1_Fall_100m_2023,DFO1_Fall_10m_2023,DFO1_Fall_bottom_2023,DFO1_Fall_Surface_2023,DFO1_Spring_100m_2023,DFO1_Spring_10m_2023,DFO1_Spring_bottom_2023,DFO1_Spring_Surface_2023,DFO1_Summer_100m_2023,DFO1_Summer_10m_2023,DFO1_Summer_Surface_2023,DFO1_Winter_100m_2023,DFO1_Winter_10m_2023,DFO1_Winter_bottom_2023,DFO1_Winter_Surface_2023,DFO2_Fall_10m_2023,DFO2_Fall_bottom_2023,DFO2_Fall_Surface_2023,DFO2_Spring_100m_2023,DFO2_Spring_10m_2023,DFO2_Spring_bottom_2023,DFO2_Spring_Surface_2023,DFO2_Summer_10m_2023,DFO2_Summer_Surface_2023,DFO2_Winter_100m_2023,DFO2_Winter_10m_2023,DFO2_Winter_bottom_2023,DFO2_Winter_Surface_2023,DFO4_Fall_100m_2023,DFO4_Fall_10m_2023,DFO4_Fall_bottom_2023,DFO4_Fall_Surface_2023,DFO4_Spring_100m_2023,DFO4_Spring_10m_2023,DFO4_Spring_bottom_2023,DFO4_Spring_Surface_2023,DFO4_Summer_100m_2023,DFO4_Summer_10m_2023,DFO4_Summer_bottom_2023,DFO4_Winter_10m_2023,DFO4_Winter_Surface_2023,HS01_Fall_100m_2023,HS01_Fall_10m_2023,HS01_Fall_bottom_2023,HS01_Fall_Surface_2023,HS01_Spring_100m_2023,HS01_Spring_10m_2023,HS01_Spring_bottom_2023,HS01_Spring_Surface_2023,HS01_Summer_100m_2023,HS01_Summer_10m_2023,HS01_Summer_bottom_2023,HS01_Summer_Surface_2023,HS01_Winter_100m_2023,HS01_Winter_10m_2023,HS01_Winter_bottom_2023,HS01_Winter_Surface_2023,HS02_Fall_100m_2023,HS02_Fall_10m_2023,HS02_Fall_bottom_2023,HS02_Fall_Surface_2023,HS02_Spring_100m_2023,HS02_Spring_10m_2023,HS02_Spring_bottom_2023,HS02_Spring_Surface_2023,HS02_Summer_bottom_2023,HS02_Summer_Surface_2023,HS02_Winter_100m_2023,HS02_Winter_10m_2023,HS02_Winter_bottom_2023,HS02_Winter_Surface_2023,HS03_Fall_100m_2023,HS03_Fall_10m_2023,HS03_Fall_bottom_2023,HS03_Fall_Surface_2023,HS03_Spring_100m_2023,HS03_Spring_10m_2023,HS03_Spring_bottom_2023,HS03_Spring_Surface_2023,HS03_Summer_100m_2023,HS03_Summer_bottom_2023,HS03_Summer_Surface_2023,HS03_Winter_100m_2023,HS03_Winter_10m_2023,HS03_Winter_bottom_2023,HS03_Winter_Surface_2023,HSGLASSR1_Fall_100m_2023,HSGLASSR1_Fall_10m_2023,HSGLASSR1_Fall_bottom_2023,HSGLASSR1_Spring_100m_2023,HSGLASSR1_Spring_10m_2023,HSGLASSR1_Spring_bottom_2023,HSGLASSR1_Spring_Surface_2023,HSGLASSR1_Summer_100m_2023,HSGLASSR1_Summer_bottom_2023,HSGLASSR1_Summer_Surface_2023,HSPLANT_Fall_Surface_2023,HSPLANT_Spring_Surface_2023,HSPLANT_Summer_10m_2023,HSPLANT_Summer_Surface_2023,IA01_Fall_100m_2023,IA01_Fall_10m_2023,IA01_Fall_bottom_2023,IA01_Fall_Surface_2023,IA01_Spring_100m_2023,IA01_Spring_10m_2023,IA01_Spring_bottom_2023,IA01_Spring_Surface_2023,IA01_Summer_100m_2023,IA01_Summer_10m_2023,IA01_Summer_bottom_2023,IA01_Summer_Surface_2023,IA01_Winter_100m_2023,IA01_Winter_10m_2023,IA01_Winter_bottom_2023,IA01_Winter_Surface_2023,IA02_Fall_100m_2023,IA02_Fall_10m_2023,IA02_Fall_bottom_2023,IA02_Fall_Surface_2023,IA02_Spring_100m_2023,IA02_Spring_10m_2023,IA02_Spring_bottom_2023,IA02_Spring_Surface_2023,IA02_Summer_100m_2023,IA02_Summer_10m_2023,IA02_Summer_bottom_2023,IA02_Summer_Surface_2023,IA02_Winter_100m_2023,IA02_Winter_10m_2023,IA02_Winter_bottom_2023,IA02_Winter_Surface_2023,IA03_Fall_100m_2023,IA03_Fall_10m_2023,IA03_Fall_bottom_2023,IA03_Fall_Surface_2023,IA03_Spring_100m_2023,IA03_Spring_10m_2023,IA03_Spring_bottom_2023,IA03_Spring_Surface_2023,IA03_Summer_100m_2023,IA03_Summer_10m_2023,IA03_Summer_bottom_2023,IA03_Summer_Surface_2023,IA03_Winter_100m_2023,IA03_Winter_10m_2023,IA03_Winter_bottom_2023,IA03_Winter_Surface_2023,TO2A_Fall_100m_2023,TO2A_Fall_10m_2023,TO2A_Fall_bottom_2023,TO2A_Fall_Surface_2023,TO2A_Spring_100m_2023,TO2A_Spring_10m_2023,TO2A_Spring_bottom_2023,TO2A_Spring_Surface_2023,TO2A_Summer_100m_2023,TO2A_Summer_10m_2023,TO2A_Summer_Surface_2023,TO2A_Winter_100m_2023,TO2A_Winter_10m_2023,TO2A_Winter_bottom_2023,TO2A_Winter_Surface_2023,TO3A_Fall_100m_2023,TO3A_Fall_10m_2023,TO3A_Fall_bottom_2023,TO3A_Fall_Surface_2023,TO3A_Spring_100m_2023,TO3A_Spring_10m_2023,TO3A_Spring_bottom_2023,TO3A_Spring_Surface_2023,TO3A_Summer_10m_2023,TO3A_Summer_bottom_2023,TO3A_Summer_Surface_2023,TO3A_Winter_100m_2023,TO3A_Winter_10m_2023,TO3A_Winter_bottom_2023,TO3A_Winter_Surface_2023,TO4A_Fall_100m_2023,TO4A_Fall_10m_2023,TO4A_Fall_bottom_2023,TO4A_Fall_Surface_2023,TO4A_Spring_100m_2023,TO4A_Spring_10m_2023,TO4A_Spring_bottom_2023,TO4A_Spring_Surface_2023,TO4A_Summer_100m_2023,TO4A_Summer_10m_2023,TO4A_Summer_bottom_2023,TO4A_Summer_Surface_2023,TO4A_Winter_100m_2023,TO4A_Winter_10m_2023,TO4A_Winter_bottom_2023,TO4A_Winter_Surface_2023
92,Chordata,Actinopteri,Osmeriformes,Osmeridae,Mallotus,villosus,Mallotus villosus,0,0,0,0,0,0,0,0.000346266,0,0,0,0,0,0,0,0,0,0,0,0.001755156,1,0.496963066,0,0.520183839,0,0,0,0,0,0,0.09098576,0,0.13107906,0,0,0.006924546,0,0,0,0,0,0,0.174261947,0.00019931,0,0,0,0,0.012744895,0.00036331,0,0.006573271,0,0,0,0,0,0,0,0,0,0,0,0.001521686,0.024573647,0,0.001021585,0,0,0,0,0,0,0,0,0,0,0,0,0.000304283,0.794388819,0,0,0,0.000166466,0,0,0,0,0,0,0.000398718,0,0.007836747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002180284,0,0,7.17E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000308968,0,0,0,0,0,0,0,0,0,0,0,0,0.000243088,0,0.000277586,0.00507343,0,0,0,0.011446345,0,0,0,0,0,0,0,0.004168297,0,0,0,0,0,0,0,0,8.47E-05,0,0
93,Chordata,Mammalia,Artiodactyla,Balaenopteridae,Megaptera,novaeangliae,Megaptera novaeangliae,0,0,0,0,0,0,0.074836786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003410322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010620268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94,Chordata,Actinopteri,Gadiformes,Merlucciidae,Merluccius,bilinearis,Merluccius bilinearis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95,Chordata,Actinopteri,Gadiformes,Gadidae,Microgadus,proximus,Microgadus proximus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005644981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.665394623,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000461977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96,Chordata,Actinopteri,Pleuronectiformes,Pleuronectidae,Microstomus,kitt,Microstomus kitt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.323854511,0.223955923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.314897461,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.264966184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
97,Chordata,Actinopteri,Pleuronectiformes,Pleuronectidae,Microstomus,pacificus,Microstomus pacificus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.027663435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015124203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.041901695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,Chordata,Actinopteri,Scorpaeniformes,Cottidae,Myoxocephalus,aenaeas,Myoxocephalus aenaeas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.340972803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.103735931,0.992922523,0,0,0,0,0,0,0,0,0,0,0,0,0.164025065,0,0.067787028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000110646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000121232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009902829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.091981571,0.000171056,4.49E-05,0,0,0,0,0,0,0,0,0,0,0,0.000224181,0,0.000121322,0.016930519,0,0,0,0,0,0,0,3.73E-05,0,0,0,0.783126486,5.25E-05,4.84E-05,5.42E-05,0,0,0,0,0,0,9.27E-05,0,0,0,0,0
99,Chordata,Actinopteri,Scorpaeniformes,Cottidae,Myoxocephalus,brandtii,Myoxocephalus brandtii,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.617082627,0,0,0,0,0,0.655460533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.151220584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,Chordata,Actinopteri,Scorpaeniformes,Cottidae,Myoxocephalus,polyacanthocephalus,Myoxocephalus polyacanthocephalus,0,0,0,0,0,0.069390039,0,0,0,0,0,0,0,0,0,0,0.061702479,0,0,0,0,0.018338531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.22654663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.078939874,0,0,0,0,0,0,0,0,0,0,0,0,0.016192217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.074385123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.016290632,0,0,0,0,0.146269537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.026060506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.028121404,0,0,0,0.092852414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101,Chordata,Actinopteri,Scorpaeniformes,Agonidae,Nautichthys,oculofasciatus,Nautichthys oculofasciatus,0,0,0,0,4.96E-05,0.017395332,0,0,0,0,0,0,0,0.000266576,0,0,0,0,0,0,0.001116,0.000568792,0,0.003286902,0,0,0,0,0,0,0,0,1.02E-05,0,0,0,0.069880938,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.046083613,0,0,0,0,0,0,0,0,0,0,0,0,0.001142372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000726205,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001372043,0,0.004882732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008123169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000336708,0,0,0,0,0,0,0,0,0,0,0,0,3.31E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.80E-05,0,0
102,Chordata,Actinopteri,Scorpaeniformes,Liparidae,Nectoliparis,pelagicus,Nectoliparis pelagicus,0,0,0,0.000693554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001564359,0.011135759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001111888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000838267,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000223473,0,0,0,0.048661171,0,0.000682408,0,0,0,0,0.007753671,0.003050201,0.000159519,5.04E-05,0,0,0,0,0,0,0,0,0,0.151138996,0,0.005587774,0.004430166,0,0,0,0,0,0,0,0,0,0,1,0,0.234475586,0,0.010349458,0,0,1.68E-05,0,0,0,0,0,0.000203256,0,0,0.179655939,0,0,0,0.001104987,0,0,0,0,0,0,0,0,0,0.558539798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.027768078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
103,Chordata,Actinopteri,Cypriniformes,Cyprinidae,Notemigonus,crysoleucas,Notemigonus crysoleucas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
104,Chordata,Actinopteri,Scorpaeniformes,Cottidae,Oligocottus,maculosus,Oligocottus maculosus,0,0,0,0,0,0,0,0,0,0,0.000539153,0,0.000133865,0,0,4.91E-05,0,0,0,0,0.023930881,0.067111319,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000136879,0,0.000555067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.241991802,0,0,0,0,0,0,0.000125367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.306506911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.51E-05,0,0,0,0,0.000141261,0,0,0,0,0,0,0,0.070502918,0,0,0,0,0,0,0,0.018117261,0,0,0,0,0,0,0,0,0.000185074,0,0,0,0,0,0,0
105,Chordata,Actinopteri,Salmoniformes,Salmonidae,Oncorhynchus,clarkii,Oncorhynchus clarkii,0,0,0,0,0,0,0,0,0,0,0,0,4.91E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.096872775,0,0,0,0.055030377,0.114306797,0.004146796,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.092397161,0,0,0,0,0,0,0,0.553865245,0.025128146,0,0.000299925,0,0.013038724,0.131015243,0.152966,0,0.370333539,0.000261231,0,0,0.410761773,0,0,0,0,0,0,0,0,0,0,0.000375967,0,0,0,0,0.000133023,0,0,0,0,0.001346305,0,0.089411167,0.008752274,0,0,0,0.000363727,0,0,0,0,0,0,0,0,0,0,0,0.051537765,0,0,0.000141832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00026838,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000165275,0.000359193,0,0,0,0,0,0.013154803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004627286,0,0,0.569466104,0,0,0,0,0,0,0,0,0,0,0.000126812,0,0,0,0,0,0,0.000126032,0.00022311,0,0.000251766,0.000191159,0,0,0,0.000129695,0,0.031517667,0.10208569,0.573705744,0,0,0,0,0.000206051,0,0,0
106,Chordata,Actinopteri,Salmoniformes,Salmonidae,Oncorhynchus,gorbuscha,Oncorhynchus gorbuscha,0.000165854,0.001151751,9.55E-05,0.000886547,0,0,0,0,0,0,0,0.049306139,0,5.58E-05,0,0.031978173,0.000153341,0.000130815,0,0.000320068,0,0,0,0,0.075356331,0,0.61622529,0.000231751,8.93E-05,4.55E-05,0.000230847,0,1.44E-05,0,4.22E-05,0,0,0,0,0,0,0.127779189,6.54E-05,3.54E-05,0.000203078,0.000244234,0.4172721,0,0.107757958,0,0.013716245,0,0,0.000323753,0.658895837,0.997851487,0.26073165,2.42E-05,0.000114814,0.079458992,0,0.279361304,0.029967821,0,0.000636754,0.000695197,0,0,1,0.000122581,0,8.76E-05,0.000273379,0,0,0.244538901,0.029470509,0.000769557,0,0.000337912,0,0,0,0,6.66E-05,0.035570131,0.109325139,0.185704476,0.087791148,0.01575765,0,0,0.002386326,0,0.51060114,0.561615166,0,0.741188639,8.39E-05,9.05E-05,0.011585538,1.81E-05,0.001712841,0.000299918,0,0.012869533,0.000310656,0,0.001450392,0,0.000291564,0.95960397,0,2.14E-05,2.55E-05,0,0.000370586,0,0.003534617,0.007186517,0,0,0,0,0.470133827,0.141486489,0.145764025,1.65E-05,4.66E-05,0,0.013093231,0,0.000210618,0,0,0.000576064,0.000290002,0,0,0.000621002,0.354745514,0.023281919,0,0.000369892,0.873028473,0.274515558,0.021655846,0.054136371,0.031284888,0.009458988,0,0.001655571,5.73E-05,0.002141183,0.556060485,0.999765803,0.993622684,0,0,0,0,0,0.173253802,0.000469862,0.053860192,0,0,0.000168151,0,0.550108315,0.002077162,0.166444183,0.588920587,0,0,0,0,0,0.07523754,0,0.054695159,0,0,7.63E-05,0,0,0,0.433670688,0.255096669,0,0,0,0,0,0,0,2.30E-05,0,0,0.000137246,0,0,0.000428111,0.33790035,2.00E-05,3.08E-05,1.25E-05,3.47E-05,0.000325776,0,0,0,0,0,0,0,0,0,0.542169665,0.000100416,0.000276435,0,0.000122908,0.000199987,2.02E-05,0.000329236,0.015086357,0.001851586,0,0,0,0,0.999760782,0,0.848420626,5.89E-05,0,0,0
107,Chordata,Actinopteri,Salmoniformes,Salmonidae,Oncorhynchus,keta,Oncorhynchus keta,0,0.32106391,0,0.081725772,0,0,0,0.010886567,4.69E-05,0.000221782,7.94E-05,0.367765993,5.52E-05,0,0,0,0,0,0,0.483732595,0,0,0,0,0,0.00020551,0.384070432,0,0,7.57E-05,0.054997775,0.250026261,0.19052666,0,0,0,0,0,1.22E-05,0.254776668,0,0,0.072468593,0,0.279230963,0,0,0.000470258,0.000494993,0,0,0,0,0,0,0,0,0,0,0.000266228,0,0,0.001077416,0,0.111823902,0,0.006896781,3.80E-05,0,0.000231224,0,0,0.136515242,0,0.086856948,0.066601662,0.00709148,0,0,0,0,0.000708621,3.48E-05,0.002360229,0,0.014355972,0,0.462147075,0.912116196,0.7609095,0,0,0,0,0,0,0.383707661,0.049478464,0.000380866,0.114664113,0.220156371,0.367795179,0,0.792385023,0.795831026,0.846628526,0,0,0,0,0,0,0,0.062107945,0.263704664,0.443524663,0.48158397,0.576803167,0,0.64718364,0,0,0,0,9.00E-06,0.046232083,0.067611477,0.027114013,0,0.24848589,0.687228403,0.309012174,0.362947108,0.978426583,0.032984864,0,0,0,0,0,0.05465538,0.797940358,0,0,6.07E-05,0.171369742,0.250841908,0.346834139,0.811797782,0,0,0.920326982,0.100446241,0.979009123,0.000385221,0,0,0.020804791,0.000795632,0.249562911,0.439371161,0.248872778,0.374937555,0.091546595,0.883870264,0,0,0.014974312,0.01364273,0.450432227,0,0,0,0.135788392,0.075369666,0.047467173,0.526196443,0.425134769,0.502199455,0.422408502,0.784545082,0,0,0,0.0186401,0.998450957,1.49E-05,3.22E-05,4.04E-05,0.133492331,0.018313981,0.344655314,0.454899911,0,0.505432095,0,0.713539235,0,0,0,0,0,0,0,0,0.106520547,0,0.023637173,0,0.500441383,0.393061984,0.709677017,0,0,0,0,0.020657144,2.44E-05,0.066787971,0,0.133303879,0,0.043920026,0,0.52799337,0.123678448,0.665184887,0.167153455,0,0,0,1,0,4.75E-05,0.148554958,0,0,0,0.031772462
