,Project,Survey,Work_Area,Organization,Year,Month,Day,Hakai.ID,Date,Depth,Location.ID,Site_ID,Lat,Long,Season,Feature,Site_ID_Depth_Season,Site_ID_Depth_Date,CTD_depth,Conductivity,Temperature,Pressure,PAR,Fluorometry,Turbidity,Dissolved_O2,Salinity,Depth_feature,Label,Line_Out_Depth
858,NONE,URBAN_OCEANS,VANCOUVER,UBC,2023,8,16,VeDNA0092,2023-08-16,0,Outer,U01,49.2664007,-123.27476,Summer,NA,U01_Summer_0_2023,U01_NA_16.8.2023,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
893,NONE,URBAN_OCEANS,VANCOUVER,UBC,2023,11,24,VeDNA0131,2023-11-24,0,Outer,U01,49.2664007,-123.27476,Fall,NA,U01_Fall_0_2023,U01_NA_24.11.2023,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
825,NONE,URBAN_OCEANS,VANCOUVER,UBC,2023,5,18,VeDNA0061,2023-05-18,0,Outer,U04,49.2754576,-123.17009,Spring,NA,U04_Spring_0_2023,U04_NA_18.5.2023,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
859,NONE,URBAN_OCEANS,VANCOUVER,UBC,2023,8,16,VeDNA0105,2023-08-16,0,Outer,U04,49.2754576,-123.17009,Summer,NA,U04_Summer_0_2023,U04_NA_16.8.2023,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
894,NONE,URBAN_OCEANS,VANCOUVER,UBC,2023,11,24,VeDNA0139,2023-11-24,0,Outer,U04,49.2754576,-123.17009,Fall,NA,U04_Fall_0_2023,U04_NA_24.11.2023,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
826,NONE,URBAN_OCEANS,VANCOUVER,UBC,2023,5,18,VeDNA0051,2023-05-18,0,Outer,U10,49.331735,-123.18562,Spring,NA,U10_Spring_0_2023,U10_NA_18.5.2023,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
860,NONE,URBAN_OCEANS,VANCOUVER,UBC,2023,8,16,VeDNA0095,2023-08-16,0,Outer,U10,49.331735,-123.18562,Summer,NA,U10_Summer_0_2023,U10_NA_16.8.2023,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
895,NONE,URBAN_OCEANS,VANCOUVER,UBC,2023,11,24,VeDNA0133,2023-11-24,0,Outer,U10,49.331735,-123.18562,Fall,NA,U10_Fall_0_2023,U10_NA_24.11.2023,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
788,NONE,URBAN_OCEANS,VANCOUVER,UBC,2023,3,17,VeDNA0022,2023-03-17,0,False Creek,U11,49.2732667,-123.13613,Winter,NA,U11_Winter_0_2023,U11_NA_17.3.2023,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
796,NONE,URBAN_OCEANS,VANCOUVER,UBC,2023,5,15,VeDNA0032,2023-05-15,0,False Creek,U11,49.2732667,-123.13613,Spring,NA,U11_Spring_0_2023,U11_NA_15.5.2023,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
830,NONE,URBAN_OCEANS,VANCOUVER,UBC,2023,8,14,VeDNA0107,2023-08-14,0,False Creek,U11,49.2732667,-123.13613,Summer,NA,U11_Summer_0_2023,U11_NA_14.8.2023,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
865,NONE,URBAN_OCEANS,VANCOUVER,UBC,2023,11,20,VeDNA0113,2023-11-20,0,False Creek,U11,49.2732667,-123.13613,Fall,NA,U11_Fall_0_2023,U11_NA_20.11.2023,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
793,NONE,URBAN_OCEANS,VANCOUVER,UBC,2023,3,21,VeDNA0026,2023-03-21,0,False Creek,U13,49.2724167,-123.10935,Winter,NA,U13_Winter_0_2023,U13_NA_21.3.2023,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
797,NONE,URBAN_OCEANS,VANCOUVER,UBC,2023,5,15,VeDNA0029,2023-05-15,0,False Creek,U13,49.2724167,-123.10935,Spring,NA,U13_Spring_0_2023,U13_NA_15.5.2023,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
831,NONE,URBAN_OCEANS,VANCOUVER,UBC,2023,8,14,VeDNA0109,2023-08-14,0,False Creek,U13,49.2724167,-123.10935,Summer,NA,U13_Summer_0_2023,U13_NA_14.8.2023,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
866,NONE,URBAN_OCEANS,VANCOUVER,UBC,2023,11,20,VeDNA0111,2023-11-20,0,False Creek,U13,49.2724167,-123.10935,Fall,NA,U13_Fall_0_2023,U13_NA_20.11.2023,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
789,NONE,URBAN_OCEANS,VANCOUVER,UBC,2023,3,17,VeDNA0015,2023-03-17,0,Outer,U14,49.3179612,-123.14057,Winter,NA,U14_Winter_0_2023,U14_NA_17.3.2023,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
782,NONE,URBAN_OCEANS,VANCOUVER,UBC,2023,3,17,VeDNA0016,2023-03-17,16,Outer,U14,49.3179612,-123.14057,Winter,NA,U14_Winter_16_2023,U14_NA_17.3.2023,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
827,NONE,URBAN_OCEANS,VANCOUVER,UBC,2023,5,18,VeDNA0052,2023-05-18,0,Outer,U14,49.3179612,-123.14057,Spring,NA,U14_Spring_0_2023,U14_NA_18.5.2023,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
818,NONE,URBAN_OCEANS,VANCOUVER,UBC,2023,5,18,VeDNA0053,2023-05-18,NA,Outer,U14,49.3179612,-123.14057,Spring,NA,U14_Spring_bottom_2023,U14_NA_18.5.2023,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
861,NONE,URBAN_OCEANS,VANCOUVER,UBC,2023,8,16,VeDNA0096,2023-08-16,0,Outer,U14,49.3179612,-123.14057,Summer,NA,U14_Summer_0_2023,U14_NA_16.8.2023,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
852,NONE,URBAN_OCEANS,VANCOUVER,UBC,2023,8,16,VeDNA0097,2023-08-16,NA,Outer,U14,49.3179612,-123.14057,Summer,NA,U14_Summer_bottom_2023,U14_NA_16.8.2023,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
896,NONE,URBAN_OCEANS,VANCOUVER,UBC,2023,11,24,VeDNA0134,2023-11-24,0,Outer,U14,49.3179612,-123.14057,Fall,NA,U14_Fall_0_2023,U14_NA_24.11.2023,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
886,NONE,URBAN_OCEANS,VANCOUVER,UBC,2023,11,24,VeDNA0141,2023-11-24,NA,Outer,U14,49.3179612,-123.14057,Fall,NA,U14_Fall_bottom_2023,U14_NA_24.11.2023,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
828,NONE,URBAN_OCEANS,VANCOUVER,UBC,2023,5,18,VeDNA0054,2023-05-18,0,Central,U18,49.3075152,-123.08626,Spring,NA,U18_Spring_0_2023,U18_NA_18.5.2023,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
862,NONE,URBAN_OCEANS,VANCOUVER,UBC,2023,8,16,VeDNA0098,2023-08-16,0,Central,U18,49.3075152,-123.08626,Summer,NA,U18_Summer_0_2023,U18_NA_16.8.2023,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
897,NONE,URBAN_OCEANS,VANCOUVER,UBC,2023,11,24,VeDNA0135,2023-11-24,0,Central,U18,49.3075152,-123.08626,Fall,NA,U18_Fall_0_2023,U18_NA_24.11.2023,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
790,NONE,URBAN_OCEANS,VANCOUVER,UBC,2023,3,17,VeDNA0017,2023-03-17,0,Central,U19,49.288631,-123.08443,Winter,NA,U19_Winter_0_2023,U19_NA_17.3.2023,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
780,NONE,URBAN_OCEANS,VANCOUVER,UBC,2023,3,17,VeDNA0018,2023-03-17,24,Central,U19,49.288631,-123.08443,Winter,NA,U19_Winter_24_2023,U19_NA_17.3.2023,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
829,NONE,URBAN_OCEANS,VANCOUVER,UBC,2023,5,18,VeDNA0055,2023-05-18,0,Central,U19,49.288631,-123.08443,Spring,NA,U19_Spring_0_2023,U19_NA_18.5.2023,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
819,NONE,URBAN_OCEANS,VANCOUVER,UBC,2023,5,18,VeDNA0056,2023-05-18,NA,Central,U19,49.288631,-123.08443,Spring,NA,U19_Spring_bottom_2023,U19_NA_18.5.2023,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
863,NONE,URBAN_OCEANS,VANCOUVER,UBC,2023,8,16,VeDNA0099,2023-08-16,0,Central,U19,49.288631,-123.08443,Summer,NA,U19_Summer_0_2023,U19_NA_16.8.2023,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
853,NONE,URBAN_OCEANS,VANCOUVER,UBC,2023,8,16,VeDNA0100,2023-08-16,NA,Central,U19,49.288631,-123.08443,Summer,NA,U19_Summer_bottom_2023,U19_NA_16.8.2023,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
898,NONE,URBAN_OCEANS,VANCOUVER,UBC,2023,11,24,VeDNA0136,2023-11-24,0,Central,U19,49.288631,-123.08443,Fall,NA,U19_Fall_0_2023,U19_NA_24.11.2023,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
887,NONE,URBAN_OCEANS,VANCOUVER,UBC,2023,11,24,VeDNA0142,2023-11-24,NA,Central,U19,49.288631,-123.08443,Fall,NA,U19_Fall_bottom_2023,U19_NA_24.11.2023,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
807,NONE,URBAN_OCEANS,VANCOUVER,UBC,2023,5,16,VeDNA0043,2023-05-16,0,Central,U22,49.2981924,-123.04213,Spring,NA,U22_Spring_0_2023,U22_NA_16.5.2023,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
840,NONE,URBAN_OCEANS,VANCOUVER,UBC,2023,8,15,VeDNA0085,2023-08-15,0,Central,U22,49.2981924,-123.04213,Summer,NA,U22_Summer_0_2023,U22_NA_15.8.2023,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
876,NONE,URBAN_OCEANS,VANCOUVER,UBC,2023,11,22,VeDNA0122,2023-11-22,0,Central,U22,49.2981924,-123.04213,Fall,NA,U22_Fall_0_2023,U22_NA_22.11.2023,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
774,NONE,URBAN_OCEANS,VANCOUVER,UBC,2023,3,16,VeDNA0009,2023-03-16,0,Inner,U24,49.3018116,-122.99158,Winter,NA,U24_Winter_0_2023,U24_NA_16.3.2023,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
808,NONE,URBAN_OCEANS,VANCOUVER,UBC,2023,5,16,VeDNA0042,2023-05-16,0,Inner,U24,49.3018116,-122.99158,Spring,NA,U24_Spring_0_2023,U24_NA_16.5.2023,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
841,NONE,URBAN_OCEANS,VANCOUVER,UBC,2023,8,15,VeDNA0083,2023-08-15,0,Inner,U24,49.3018116,-122.99158,Summer,NA,U24_Summer_0_2023,U24_NA_15.8.2023,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
837,NONE,URBAN_OCEANS,VANCOUVER,UBC,2023,8,15,VeDNA0084,2023-08-15,7,Inner,U24,49.3018116,-122.99158,Summer,NA,U24_Summer_7_2023,U24_NA_15.8.2023,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
877,NONE,URBAN_OCEANS,VANCOUVER,UBC,2023,11,22,VeDNA0121,2023-11-22,0,Inner,U24,49.3018116,-122.99158,Fall,NA,U24_Fall_0_2023,U24_NA_22.11.2023,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
871,NONE,URBAN_OCEANS,VANCOUVER,UBC,2023,11,22,VeDNA0127,2023-11-22,NA,Inner,U24,49.3018116,-122.99158,Fall,NA,U24_Fall_bottom_2023,U24_NA_22.11.2023,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
809,NONE,URBAN_OCEANS,VANCOUVER,UBC,2023,5,16,VeDNA0039,2023-05-16,0,Inner,U29,49.2926297,-122.94105,Spring,NA,U29_Spring_0_2023,U29_NA_16.5.2023,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
842,NONE,URBAN_OCEANS,VANCOUVER,UBC,2023,8,15,VeDNA0080,2023-08-15,0,Inner,U29,49.2926297,-122.94105,Summer,NA,U29_Summer_0_2023,U29_NA_15.8.2023,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
878,NONE,URBAN_OCEANS,VANCOUVER,UBC,2023,11,22,VeDNA0119,2023-11-22,0,Inner,U29,49.2926297,-122.94105,Fall,NA,U29_Fall_0_2023,U29_NA_22.11.2023,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
775,NONE,URBAN_OCEANS,VANCOUVER,UBC,2023,3,16,VeDNA0005,2023-03-16,0,Inner,U31,49.3043987,-122.94005,Winter,NA,U31_Winter_0_2023,U31_NA_16.3.2023,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
768,NONE,URBAN_OCEANS,VANCOUVER,UBC,2023,3,16,VeDNA0006,2023-03-16,38,Inner,U31,49.3043987,-122.94005,Winter,NA,U31_Winter_38_2023,U31_NA_16.3.2023,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
810,NONE,URBAN_OCEANS,VANCOUVER,UBC,2023,5,16,VeDNA0037,2023-05-16,0,Inner,U31,49.3043987,-122.94005,Spring,NA,U31_Spring_0_2023,U31_NA_16.5.2023,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
803,NONE,URBAN_OCEANS,VANCOUVER,UBC,2023,5,16,VeDNA0038,2023-05-16,NA,Inner,U31,49.3043987,-122.94005,Spring,NA,U31_Spring_bottom_2023,U31_NA_16.5.2023,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
843,NONE,URBAN_OCEANS,VANCOUVER,UBC,2023,8,15,VeDNA0078,2023-08-15,0,Inner,U31,49.3043987,-122.94005,Summer,NA,U31_Summer_0_2023,U31_NA_15.8.2023,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
833,NONE,URBAN_OCEANS,VANCOUVER,UBC,2023,8,15,VeDNA0079,2023-08-15,30,Inner,U31,49.3043987,-122.94005,Summer,NA,U31_Summer_30_2023,U31_NA_15.8.2023,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
879,NONE,URBAN_OCEANS,VANCOUVER,UBC,2023,11,22,VeDNA0118,2023-11-22,0,Inner,U31,49.3043987,-122.94005,Fall,NA,U31_Fall_0_2023,U31_NA_22.11.2023,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
872,NONE,URBAN_OCEANS,VANCOUVER,UBC,2023,11,22,VeDNA0125,2023-11-22,NA,Inner,U31,49.3043987,-122.94005,Fall,NA,U31_Fall_bottom_2023,U31_NA_22.11.2023,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
776,NONE,URBAN_OCEANS,VANCOUVER,UBC,2023,3,16,VeDNA0003,2023-03-16,0,Port Moody,U34,49.2957115,-122.88502,Winter,NA,U34_Winter_0_2023,U34_NA_16.3.2023,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
771,NONE,URBAN_OCEANS,VANCOUVER,UBC,2023,3,16,VeDNA0004,2023-03-16,12,Port Moody,U34,49.2957115,-122.88502,Winter,NA,U34_Winter_12_2023,U34_NA_16.3.2023,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
811,NONE,URBAN_OCEANS,VANCOUVER,UBC,2023,5,16,VeDNA0035,2023-05-16,0,Port Moody,U34,49.2957115,-122.88502,Spring,NA,U34_Spring_0_2023,U34_NA_16.5.2023,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
804,NONE,URBAN_OCEANS,VANCOUVER,UBC,2023,5,16,VeDNA0036,2023-05-16,NA,Port Moody,U34,49.2957115,-122.88502,Spring,NA,U34_Spring_bottom_2023,U34_NA_16.5.2023,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
844,NONE,URBAN_OCEANS,VANCOUVER,UBC,2023,8,15,VeDNA0076,2023-08-15,0,Port Moody,U34,49.2957115,-122.88502,Summer,NA,U34_Summer_0_2023,U34_NA_15.8.2023,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
836,NONE,URBAN_OCEANS,VANCOUVER,UBC,2023,8,15,VeDNA0077,2023-08-15,14,Port Moody,U34,49.2957115,-122.88502,Summer,NA,U34_Summer_14_2023,U34_NA_15.8.2023,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
880,NONE,URBAN_OCEANS,VANCOUVER,UBC,2023,11,22,VeDNA0117,2023-11-22,0,Port Moody,U34,49.2957115,-122.88502,Fall,NA,U34_Fall_0_2023,U34_NA_22.11.2023,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
873,NONE,URBAN_OCEANS,VANCOUVER,UBC,2023,11,22,VeDNA0124,2023-11-22,NA,Port Moody,U34,49.2957115,-122.88502,Fall,NA,U34_Fall_bottom_2023,U34_NA_22.11.2023,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
777,NONE,URBAN_OCEANS,VANCOUVER,UBC,2023,3,16,VeDNA0002,2023-03-16,0,Port Moody,U36,49.2995701,-122.87323,Winter,NA,U36_Winter_0_2023,U36_NA_16.3.2023,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
812,NONE,URBAN_OCEANS,VANCOUVER,UBC,2023,5,16,VeDNA0034,2023-05-16,0,Port Moody,U36,49.2995701,-122.87323,Spring,NA,U36_Spring_0_2023,U36_NA_16.5.2023,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
845,NONE,URBAN_OCEANS,VANCOUVER,UBC,2023,8,15,VeDNA0075,2023-08-15,0,Port Moody,U36,49.2995701,-122.87323,Summer,NA,U36_Summer_0_2023,U36_NA_15.8.2023,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
881,NONE,URBAN_OCEANS,VANCOUVER,UBC,2023,11,22,VeDNA0116,2023-11-22,0,Port Moody,U36,49.2995701,-122.87323,Fall,NA,U36_Fall_0_2023,U36_NA_22.11.2023,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
778,NONE,URBAN_OCEANS,VANCOUVER,UBC,2023,3,16,VeDNA0001,2023-03-16,0,Port Moody,U39,49.2861947,-122.85135,Winter,NA,U39_Winter_0_2023,U39_NA_16.3.2023,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
813,NONE,URBAN_OCEANS,VANCOUVER,UBC,2023,5,16,VeDNA0033,2023-05-16,0,Port Moody,U39,49.2861947,-122.85135,Spring,NA,U39_Spring_0_2023,U39_NA_16.5.2023,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
846,NONE,URBAN_OCEANS,VANCOUVER,UBC,2023,8,15,VeDNA0074,2023-08-15,0,Port Moody,U39,49.2861947,-122.85135,Summer,NA,U39_Summer_0_2023,U39_NA_15.8.2023,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
882,NONE,URBAN_OCEANS,VANCOUVER,UBC,2023,11,22,VeDNA0115,2023-11-22,0,Port Moody,U39,49.2861947,-122.85135,Fall,NA,U39_Fall_0_2023,U39_NA_22.11.2023,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
794,NONE,URBAN_OCEANS,VANCOUVER,UBC,2023,3,21,VeDNA0025,2023-03-21,0,False Creek,U40,49.26945,-123.11873,Winter,NA,U40_Winter_0_2023,U40_NA_21.3.2023,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
799,NONE,URBAN_OCEANS,VANCOUVER,UBC,2023,5,15,VeDNA0028,2023-05-15,0,False Creek,U40,49.26945,-123.11873,Spring,NA,U40_Spring_0_2023,U40_NA_15.5.2023,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
832,NONE,URBAN_OCEANS,VANCOUVER,UBC,2023,8,14,VeDNA0108,2023-08-14,0,False Creek,U40,49.26945,-123.11873,Summer,NA,U40_Summer_0_2023,U40_NA_14.8.2023,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
867,NONE,URBAN_OCEANS,VANCOUVER,UBC,2023,11,20,VeDNA0112,2023-11-20,0,False Creek,U40,49.26945,-123.11873,Fall,NA,U40_Fall_0_2023,U40_NA_20.11.2023,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
